('🔋', '🤨', 1)
('🔋', '🇦', 1)
('🔋', '🇫', 1)
('🔋', '💀', 4)
('🔋', '😱', 2)
('🔋', '🖕', 4)
('🔋', '🤬', 2)
('☠️', '🖕', 52)
('🇫', '🖕', 6)
('‼️', '🙇🏽♀️', 1)
('‼️', '🃏', 3)
('‼️', '🧛🏻♂️', 1)
('😲', '🙇🏽♀️', 1)
('😲', '🥬', 1)
('😲', '🃏', 1)
('😲', '🧛🏻♂️', 1)
('😲', '⛓️', 1)
('🙇🏽♀️', '💰', 1)
('🙇🏽♀️', '⁉️', 1)
('🙇🏽♀️', '🤨', 1)
('🙇🏽♀️', '🥬', 1)
('🙇🏽♀️', '🃏', 1)
('🙇🏽♀️', '🧛🏻♂️', 1)
('🙇🏽♀️', '🇺', 1)
('🙇🏽♀️', '🇸', 1)
('🙇🏽♀️', '⛓️', 1)
('🙇🏽♀️', '🧐', 1)
('💰', '🥬', 1)
('💰', '🃏', 1)
('💰', '🧛🏻♂️', 1)
('⁉️', '🥬', 1)
('⁉️', '🃏', 1)
('⁉️', '🧛🏻♂️', 1)
('⁉️', '⛓️', 3)
('🤨', '🥬', 1)
('🤨', '🃏', 3)
('🤨', '🧛🏻♂️', 1)
('🥬', '🃏', 1)
('🥬', '🧛🏻♂️', 1)
('🥬', '🇺', 1)
('🥬', '🇸', 1)
('🥬', '⛓️', 1)
('🥬', '🧐', 1)
('🃏', '🧛🏻♂️', 1)
('🃏', '🇺', 1)
('🃏', '🇸', 1)
('🃏', '⛓️', 1)
('🃏', '🧐', 1)
('🧛🏻♂️', '🇺', 1)
('🧛🏻♂️', '🇸', 1)
('🧛🏻♂️', '⛓️', 1)
('🧛🏻♂️', '🧐', 1)
('🇮', '✊🏿', 10)
('🇱', '😆', 1)
('🇱', '✊🏿', 10)
('🤑', '😆', 1)
('💣', '😆', 1)
('💣', '✊🏿', 6)
('🤥', '😆', 5)
('🤥', '✊🏿', 5)
('😇', '😆', 5)
('😇', '✊🏿', 5)
('‼️', '✊🏿', 7)
('😆', '💣', 1)
('😆', '🤥', 1)
('😆', '🦹🏻♂️', 1)
('😆', '🎭', 2)
('😆', '🇮', 5)
('😆', '🇱', 4)
('😆', '✊🏿', 1)
('😆', '⚖️', 6)
('🦹🏻♂️', '✊🏿', 3)
('🎭', '✊🏿', 1)
('✊🏿', '⚖️', 3)
('🤠', '🙇♂️', 2)
('🏫', '😇', 1)
('🏫', '🦹🏻♂️', 1)
('🏫', '‼️', 7)
('🏫', '🤨', 7)
('🏫', '🇮', 4)
('🏫', '🇱', 4)
('🏫', '🤣', 1)
('🏫', '⚖️', 7)
('👶', '🇶', 3)
('👶', '👧', 6)
('👶', '🛑', 1)
('🇶', '🧒', 1)
('🇶', '👦', 1)
('🇶', '👧', 1)
('🇶', '☣️', 1)
('🧒', '☣️', 1)
('🧒', '🇺', 5)
('🧒', '🇸', 5)
('🧒', '🤣', 1)
('🧒', '🦹🏻♂️', 1)
('🧒', '♾', 2)
('🧒', '🎗️', 2)
('👦', '🇺', 4)
('👦', '🇸', 4)
('👦', '🤣', 1)
('👦', '🦹🏻♂️', 1)
('👦', '♾', 2)
('👦', '🎗️', 2)
('👧', '🇸', 4)
('👧', '🦹🏻♂️', 1)
('👧', '♾', 2)
('👧', '🎗️', 2)
('☣️', '🤣', 4)
('☣️', '🦹🏻♂️', 3)
('☣️', '♾', 1)
('☣️', '🎗️', 6)
('🤠', '👴🏻', 1)
('🤠', '💊', 1)
('🤠', '🧪', 1)
('😱', '👴🏻', 1)
('😱', '🧪', 1)
('🕵️♂️', '👴🏻', 1)
('🕵️♂️', '🧪', 1)
('🏙️', '👴🏻', 1)
('🏙️', '🏴☠️', 1)
('🏙️', '💊', 1)
('🏙️', '🧪', 1)
('🏙️', '👿', 1)
('🏙️', '❓', 1)
('👴🏻', '🤬', 1)
('👴🏻', '🏴☠️', 1)
('👴🏻', '💊', 1)
('👴🏻', '🧪', 1)
('👴🏻', '👿', 1)
('👴🏻', '💥', 1)
('‼️', '🧪', 1)
('🤬', '🏴☠️', 4)
('🤬', '🧪', 1)
('🏴☠️', '💊', 1)
('🏴☠️', '🧪', 1)
('💊', '🧪', 1)
('💊', '👿', 1)
('💊', '❓', 1)
('💊', '🤨', 1)
('💊', '🇾', 2)
('💊', '💥', 1)
('🧪', '👿', 1)
('🧪', '❓', 1)
('🧪', '🤨', 1)
('🧪', '🇸', 2)
('🧪', '🇾', 2)
('🧪', '💥', 1)
('🧪', '🙏', 1)
('👀', '🇳', 1)
('🇮', '🚽', 9)
('🇳', '🚽', 1)
('🤪', '🥅', 1)
('💩', '🚓', 1)
('‼️', '🚓', 1)
('🤨', '🚓', 1)
('💰', '💪', 2)
('🕺', '👼🏽', 1)
('🕺', '‼️', 4)
('🕺', '😆', 1)
('🕺', '🇬', 2)
('🕺', '🇧', 1)
('🕺', '🖕', 1)
('💃', '👼🏽', 1)
('💃', '‼️', 2)
('💃', '😆', 1)
('💃', '🖕', 1)
('👼🏽', '😆', 1)
('👼🏽', '😂', 1)
('👼🏽', '🤣', 1)
('👼🏽', '🇬', 1)
('👼🏽', '🇧', 1)
('😆', '🇬', 4)
('😆', '🇧', 4)
('🇬', '🖕', 20)
('🇧', '🖕', 20)
('💀', '👨🎓', 1)
('🇮', '👨🎓', 2)
('🇱', '👨🎓', 2)
('🤑', '👨🎓', 2)
('🎗️', '🤑', 1)
('🎗️', '👨🎓', 1)
('‼️', '👨🎓', 1)
('🤨', '👨🎓', 1)
('👨🎓', '🦹🏻♂️', 1)
('👨🎓', '⚖️', 1)
('👦🏽', '⛱️', 1)
('👦🏽', '🇨', 1)
('👦🏽', '🇴', 1)
('👧🏽', '⛱️', 1)
('👧🏽', '🇨', 1)
('👧🏽', '🇴', 1)
('⛓️', '🇴', 1)
('🇮', '⛱️', 1)
('🇱', '⛱️', 1)
('🤨', '🇨', 8)
('🤨', '🇴', 2)
('⛱️', '🇮', 1)
('⛱️', '🇱', 1)
('⛱️', '💩', 1)
('⛱️', '🇨', 1)
('⛱️', '🇴', 1)
('💩', '🇴', 1)
('🦀', '💣', 2)
('🦀', '☢️', 1)
('🦀', '💀', 7)
('🦀', '🇮', 5)
('🦀', '🇶', 1)
('🦀', '‼️', 2)
('🦀', '🤬', 2)
('🦀', '🇺', 3)
('🦀', '🇸', 3)
('🦀', '🛑', 2)
('🦀', '🤣', 2)
('🦀', '🦹🏻♂️', 2)
('🦀', '🇱', 3)
('🦀', '😱', 2)
('🦀', '♾', 2)
('🦀', '🙏', 3)
('💣', '☢️', 1)
('💣', '🦀', 2)
('💩', '☢️', 2)
('☢️', '💀', 4)
('☢️', '🇮', 3)
('☢️', '🇶', 1)
('☢️', '‼️', 3)
('☢️', '🤬', 2)
('☢️', '💩', 2)
('☢️', '🦀', 1)
('☢️', '🇺', 1)
('☢️', '🇸', 2)
('☢️', '🤣', 1)
('☢️', '🦹🏻♂️', 1)
('☢️', '🇱', 1)
('☢️', '😱', 4)
('☢️', '♾', 1)
('☢️', '🙏', 3)
('💀', '🦀', 1)
('🇮', '🦀', 1)
('🇶', '💩', 2)
('🇶', '💣', 1)
('🇶', '🦀', 1)
('‼️', '🦀', 1)
('🎗️', '🤠', 8)
('🎗️', '👀', 8)
('🎗️', '🤬', 11)
('🇱', '👀', 2)
('🤠', '👀', 1)
('🎭', '➡️', 2)
('💀', '🕊️', 3)
('💀', '😟', 5)
('🕊️', '⁉️', 1)
('🕊️', '🌐', 5)
('🕊️', '😟', 1)
('🕊️', '🇦', 2)
('🕊️', '🇬', 1)
('🕊️', '🇧', 1)
('🕊️', '♾', 1)
('🕊️', '🤣', 1)
('⁉️', '🌐', 12)
('⁉️', '😟', 3)
('⁉️', '🦹🏻♂️', 5)
('☠️', '😟', 6)
('🌐', '💥', 6)
('🌐', '😟', 1)
('🌐', '🇦', 3)
('😟', '🇮', 2)
('😟', '🇱', 2)
('😟', '🇦', 1)
('😟', '🇬', 2)
('😟', '🇧', 2)
('😟', '🦹🏻♂️', 2)
('😟', '♾', 1)
('😟', '💀', 3)
('🇦', '🦹🏻♂️', 10)
('♾', '🦹🏻♂️', 7)
('❤️', '☠️', 8)
('❤️', '♾', 1)
('🧠', '♾', 1)
('🌄', '🇺', 1)
('🌄', '🇸', 1)
('🌄', '👀', 1)
('🌄', '😇', 2)
('🌄', '❓', 1)
('🌄', '🤔', 1)
('🌄', '👉', 1)
('🌄', '👈', 1)
('🌄', '🎗️', 1)
('🌄', '🔥', 1)
('🌄', '🌐', 1)
('🌄', '🦹🏻♂️', 1)
('🌄', '♾', 1)
('🌄', '💀', 3)
('🌄', '😱', 1)
('🌄', '🤠', 1)
('🌄', '🙏', 1)
('👀', '🌐', 6)
('👀', '🤠', 1)
('❓', '👈', 1)
('❓', '🤠', 7)
('👉', '🌐', 14)
('👈', '🎗️', 1)
('👈', '🌐', 1)
('👈', '🇮', 2)
('👈', '🦹🏻♂️', 1)
('👈', '♾', 1)
('👈', '💀', 3)
('👈', '🤠', 1)
('🎗️', '😇', 12)
('🌐', '🤠', 19)
('♾', '😇', 1)
('♾', '🤠', 4)
('🤪', '⚰️', 2)
('👉', '⚰️', 2)
('⚰️', '💩', 1)
('💀', '😉', 3)
('🇷', '💯', 5)
('😇', '👏🏿', 5)
('😇', '👉🏿', 1)
('😇', '✊', 16)
('😇', '✊🏼', 1)
('😇', '✊🏽', 1)
('✊🏿', '🤝', 5)
('✊🏿', '‼️', 6)
('✊🏿', '🤩', 2)
('✊🏿', '👏🏿', 28)
('✊🏿', '👉🏿', 1)
('🤝', '🤩', 1)
('🤝', '👏🏿', 3)
('🤝', '👉🏿', 1)
('🤝', '✊🏿', 1)
('🤝', '✊', 1)
('🤝', '✊🏻', 1)
('🤝', '✊🏼', 1)
('🤝', '✊🏽', 1)
('🤝', '✊🏾', 1)
('‼️', '👏🏿', 3)
('‼️', '👉🏿', 1)
('‼️', '✊🏼', 1)
('🤩', '👉🏿', 1)
('🤩', '✊🏿', 1)
('🤩', '✊', 10)
('🤩', '✊🏻', 1)
('🤩', '✊🏼', 1)
('🤩', '✊🏽', 1)
('🤩', '✊🏾', 1)
('👏🏿', '👉🏿', 3)
('👏🏿', '✊', 3)
('👏🏿', '✊🏻', 3)
('👏🏿', '✊🏼', 3)
('👏🏿', '✊🏽', 3)
('👏🏿', '✊🏾', 3)
('👉🏿', '✊🏿', 1)
('👉🏿', '✊', 1)
('👉🏿', '✊🏻', 1)
('👉🏿', '✊🏼', 1)
('👉🏿', '✊🏽', 1)
('👉🏿', '✊🏾', 1)
('🔥', '🕵️♂️', 5)
('😇', '🕵️♂️', 10)
('🤨', '✊🏿', 3)
('💣', '🕵️♂️', 7)
('🦹🏻♂️', '🕵️♂️', 6)
('🕵️♂️', '✊🏿', 5)
('🇺', '👮♂️', 4)
('🇸', '👮♂️', 4)
('🚔', '👿', 3)
('🚔', '🎭', 2)
('🚔', '🇮', 1)
('🚔', '🇱', 1)
('🚔', '⚖️', 1)
('🚔', '🤩', 1)
('🚔', '😇', 1)
('👿', '🤩', 3)
('👿', '👏', 9)
('👿', '👮♂️', 3)
('👿', '🚨', 5)
('🎭', '🤩', 1)
('🎭', '👏', 4)
('🎭', '👮♂️', 2)
('🎭', '🚨', 4)
('🇮', '👮♂️', 1)
('🇮', '🚨', 3)
('🇱', '👮♂️', 1)
('⚖️', '🚨', 2)
('🤩', '🎭', 9)
('🤩', '👮♂️', 1)
('🤩', '🚨', 2)
('👏', '🎭', 28)
('👏', '👮♂️', 3)
('😇', '🚨', 2)
('☠️', '🏥', 3)
('☠️', '💔', 2)
('💀', '🧒', 2)
('💀', '👦', 4)
('💀', '🏥', 1)
('🧒', '🤬', 10)
('🧒', '🏥', 1)
('🧒', '💔', 1)
('🧒', '🇾', 1)
('🧒', '🇪', 1)
('🧒', '🇶', 1)
('👦', '🤬', 8)
('👦', '👶', 14)
('👦', '💔', 1)
('👦', '🇾', 1)
('👦', '🇪', 1)
('👦', '🇶', 1)
('👧', '💔', 1)
('👧', '🇾', 1)
('👧', '🇶', 2)
('‼️', '🏥', 1)
('🤬', '🏥', 1)
('🤬', '👶', 4)
('🏥', '💀', 7)
('🏥', '👶', 1)
('🏥', '💔', 1)
('🏥', '🇾', 1)
('🏥', '🇪', 2)
('🏥', '🇮', 2)
('🏥', '🇶', 1)
('🏥', '🎗️', 3)
('🏥', '🔥', 3)
('👶', '💔', 2)
('💔', '🇾', 1)
('💔', '🇪', 1)
('💔', '🇮', 2)
('💔', '🇶', 1)
('💔', '🎗️', 1)
('👏', '⚖️', 88)
('🥳', '⚖️', 3)
('🇵', '😇', 7)
('🖕', '👿', 5)
('🦹🏻♂️', '🇵', 9)
('🤠', '🧒', 1)
('🤠', '👦', 1)
('😱', '🧒', 2)
('😱', '👦', 1)
('👨👩👧👦', '🧒', 1)
('🧒', '💣', 3)
('🧒', '🇦', 1)
('🧒', '🇫', 1)
('👦', '💣', 3)
('👦', '🇦', 1)
('👦', '🇫', 1)
('👧', '💣', 3)
('👧', '🇦', 1)
('👧', '🇫', 1)
('🚽', '👇', 1)
('💥', '🙋', 3)
('🇳', '💩', 1)
('🇳', '💣', 1)
('‼️', '😢', 14)
('😢', '🎭', 3)
('😢', '🇮', 7)
('😢', '🇱', 6)
('😢', '⚖️', 10)
('👿', '🇶', 1)
('👿', '🇼', 1)
('🇶', '👨👩👧👦', 1)
('🇰', '👨👩👧👦', 1)
('🇼', '😱', 1)
('🇼', '👨👩👧👦', 1)
('🇼', '👿', 1)
('🇼', '🙏', 1)
('👨👩👧👦', '👿', 3)
('✊', '🤩', 5)
('✊', '🎭', 5)
('🏆', '🇨', 1)
('🏆', '🇱', 2)
('🏆', '🇮', 2)
('🏆', '🇪', 1)
('🏆', '‼️', 3)
('🏆', '🤩', 1)
('🏆', '⚖️', 3)
('🇨', '🤩', 4)
('🇨', '🎭', 1)
('🇪', '🤩', 3)
('🤩', '🇱', 14)
('☠️', '😭', 12)
('😭', '⚔️', 1)
('😭', '🇮', 6)
('😭', '🇾', 1)
('⚔️', '‼️', 3)
('⚔️', '🤨', 3)
('⚔️', '🇾', 1)
('⚔️', '🙏', 3)
('💩', '🍾', 2)
('🍾', '💰', 1)
('🍾', '‼️', 3)
('🍾', '🤨', 1)
('🍾', '🤑', 1)
('😇', '🕺', 2)
('💰', '🦹🏻♂️', 5)
('💰', '🎗️', 2)
('💰', '🕺', 1)
('⛓️', '🕺', 1)
('🚽', '🇬', 20)
('🚽', '🇧', 20)
('🕴️', '🧐', 3)
('🕴️', '⁉️', 1)
('🕴️', '🤨', 4)
('🕴️', '💩', 1)
('🕴️', '💀', 2)
('🕴️', '🇬', 2)
('🕴️', '🇧', 2)
('🕴️', '☠️', 4)
('🕴️', '🌐', 1)
('🕴️', '🙏', 1)
('💩', '🧒🏾', 4)
('💩', '👦🏾', 4)
('💩', '🏫', 2)
('💩', '↖️', 1)
('🤪', '🧒🏾', 1)
('🤪', '👦🏾', 1)
('🤪', '↖️', 1)
('🧒🏾', '👦🏾', 9)
('🧒🏾', '🏫', 2)
('🧒🏾', '↖️', 1)
('🧒🏾', '🇬', 6)
('🧒🏾', '🇧', 6)
('🧒🏾', '😱', 7)
('🧒🏾', '⁉️', 2)
('🧒🏾', '🤨', 5)
('🧒🏾', '💀', 6)
('🧒🏾', '🛑', 1)
('🧒🏾', '🤪', 1)
('🧒🏾', '☠️', 10)
('🧒🏾', '🙏', 2)
('👦🏾', '🏫', 2)
('👦🏾', '↖️', 1)
('👦🏾', '🇬', 7)
('👦🏾', '🇧', 7)
('👦🏾', '😱', 7)
('👦🏾', '⁉️', 3)
('👦🏾', '🤨', 5)
('👦🏾', '💀', 7)
('👦🏾', '🛑', 1)
('👦🏾', '🤪', 1)
('👦🏾', '☠️', 11)
('👦🏾', '🙏', 3)
('🏫', '↖️', 1)
('🏫', '😱', 5)
('🏫', '⁉️', 1)
('↖️', '🇬', 2)
('↖️', '🇧', 2)
('↖️', '😱', 2)
('↖️', '⁉️', 1)
('↖️', '🤨', 1)
('↖️', '🏫', 1)
('↖️', '💀', 2)
('↖️', '🛑', 1)
('↖️', '🤪', 1)
('↖️', '☠️', 2)
('↖️', '🙏', 1)
('⁉️', '🏫', 2)
('⁉️', '🤪', 17)
('👿', '🤡', 10)
('👿', '🤖', 3)
('😇', '😟', 4)
('🕊️', '🇾', 2)
('🕊️', '🇪', 3)
('🕊️', '👨👩👧👦', 1)
('🕊️', '😱', 2)
('🕊️', '🎗️', 2)
('🕊️', '🔥', 3)
('🇪', '👨👩👧👦', 6)
('🤠', '🧒🏽', 1)
('🕵️♂️', '🧒🏽', 1)
('🤠', '⚗️', 3)
('🤠', '❗️', 2)
('😱', '⚗️', 4)
('😱', '❗️', 1)
('🕵️♂️', '⚗️', 3)
('🕵️♂️', '💣', 8)
('🕵️♂️', '❗️', 1)
('⚗️', '💣', 15)
('⚗️', '👨👩👧👦', 1)
('⚗️', '🏙️', 2)
('⚗️', '🇸', 22)
('⚗️', '🇾', 17)
('⚗️', '‼️', 13)
('⚗️', '🤬', 5)
('⚗️', '⚗️', 3)
('⚗️', '❗️', 5)
('⚗️', '🎭', 11)
('⚗️', '💥', 16)
('⚗️', '🔥', 11)
('⚗️', '☠️', 28)
('⚗️', '🌐', 10)
('⚗️', '🙏', 14)
('💣', '🏙️', 2)
('💣', '⚗️', 2)
('💣', '❗️', 7)
('👨👩👧👦', '⚗️', 1)
('👨👩👧👦', '❗️', 1)
('👨👩👧👦', '🎭', 2)
('🏙️', '⚗️', 2)
('🏙️', '❗️', 2)
('🇾', '⚗️', 4)
('🇾', '❗️', 4)
('🤬', '⚗️', 2)
('❗️', '🎭', 3)
('❗️', '💥', 2)
('❗️', '🇾', 3)
('❗️', '☠️', 7)
('❗️', '🌐', 3)
('❗️', '🙏', 4)
('🤠', '💰', 20)
('🤠', '🧘♂️', 1)
('🤠', '⚠️', 2)
('😱', '🧘♂️', 1)
('💀', '🧘♂️', 1)
('💰', '👉', 2)
('💰', '🧘♂️', 1)
('🇮', '🧘♂️', 1)
('🇮', '⚠️', 2)
('🇱', '🧘♂️', 1)
('🇱', '⚠️', 2)
('🇺', '🧘♂️', 1)
('🇸', '🧘♂️', 1)
('‼️', '🧘♂️', 1)
('🤨', '🧘♂️', 1)
('🤨', '⚠️', 3)
('👉', '🧘♂️', 1)
('👉', '⛓️', 3)
('👉', '⚠️', 2)
('🧘♂️', '⛓️', 1)
('🧘♂️', '⚠️', 1)
('🧘♂️', '🇮', 2)
('🧘♂️', '🇱', 2)
('🧘♂️', '🦹🏻♂️', 1)
('🧘♂️', '⚖️', 1)
('⛓️', '⚠️', 1)
('⚠️', '🦹🏻♂️', 3)
('🧒🏽', '👶🏽', 2)
('🧒🏽', '🤖', 1)
('🧒🏽', '👿', 1)
('🧒🏽', '💰', 1)
('🧒🏽', '🇪', 3)
('👦🏽', '👶🏽', 2)
('👦🏽', '🤖', 1)
('👦🏽', '👿', 1)
('👦🏽', '💰', 1)
('👦🏽', '🇪', 3)
('👧🏽', '👶🏽', 2)
('👧🏽', '🤖', 1)
('👧🏽', '👿', 1)
('👧🏽', '💰', 1)
('👧🏽', '🇪', 3)
('👶🏽', '‼️', 4)
('👶🏽', '🤬', 6)
('👶🏽', '😱', 3)
('👶🏽', '🤖', 1)
('👶🏽', '🇬', 2)
('👶🏽', '🇧', 2)
('👶🏽', '👿', 1)
('👶🏽', '💰', 1)
('👶🏽', '🇾', 2)
('👶🏽', '🇪', 3)
('👶🏽', '☠️', 4)
('👶🏽', '🇺', 1)
('👶🏽', '🇸', 2)
('👶🏽', '🇦', 2)
('🤬', '🤖', 1)
('🤬', '💰', 2)
('🤖', '💰', 1)
('🤖', '🤬', 5)
('🤖', '🇾', 2)
('🤖', '🇪', 2)
('🤖', '🔥', 3)
('🤖', '🇦', 4)
('👿', '💰', 18)
('💰', '🇾', 4)
('💰', '🇦', 2)
('🧙🏻♀️', '⚠️', 2)
('⚠️', '🧙🏻♀️', 1)
('⚠️', '🙏', 5)
('🐔', '🦹🏻♂️', 1)
('🐔', '‼️', 2)
('🐔', '🤨', 2)
('🐔', '⛓️', 1)
('🐔', '🤠', 1)
('🐔', '🇮', 2)
('🐔', '🇱', 2)
('🐔', '👶', 1)
('🐔', '🍼', 1)
('🐔', '⚖️', 3)
('⛓️', '🤠', 17)
('⛓️', '👶', 3)
('💩', '🙌', 2)
('‼️', '🙌', 1)
('🤨', '🙌', 1)
('🆘', '🧒🏽', 1)
('🆘', '👦🏽', 1)
('🆘', '👧🏽', 1)
('🆘', '👶🏽', 1)
('🆘', '🧙🏻♀️', 1)
('🆘', '🇾', 1)
('🆘', '🇪', 1)
('🆘', '🎗️', 1)
('🆘', '☠️', 2)
('🆘', '🌐', 1)
('🧒🏽', '🧙🏻♀️', 1)
('👦🏽', '🧙🏻♀️', 1)
('👧🏽', '🧙🏻♀️', 1)
('👶🏽', '🧙🏻♀️', 1)
('👶🏽', '🎗️', 1)
('👶🏽', '💥', 1)
('👶🏽', '🌐', 1)
('👶🏽', '🙏', 2)
('🧙🏻♀️', '😱', 1)
('🧙🏻♀️', '🇪', 1)
('🧙🏻♀️', '🤬', 1)
('🧙🏻♀️', '🎗️', 1)
('🧙🏻♀️', '🔥', 2)
('🧙🏻♀️', '💥', 1)
('🧙🏻♀️', '☠️', 2)
('🧙🏻♀️', '🌐', 1)
('🦹🏻♂️', '💰', 16)
('♾', '💰', 16)
('🙏', '💰', 17)
('🧐', '🐦', 1)
('💀', '🐦', 1)
('‼️', '🐦', 2)
('🤨', '🐦', 3)
('🐦', '‼️', 2)
('🗞️', '🤥', 9)
('🗞️', '🇳', 1)
('🗞️', '🇮', 1)
('🗞️', '🕺', 1)
('🗞️', '👿', 1)
('🗞️', '‼️', 1)
('🗞️', '🤨', 3)
('🗞️', '🛑', 2)
('🗞️', '🗞️', 2)
('🤥', '🇳', 2)
('🤥', '🕺', 3)
('🤥', '🗞️', 3)
('🇳', '🗞️', 1)
('🇮', '🗞️', 1)
('🕺', '👿', 1)
('🕺', '🤨', 2)
('🕺', '🛑', 1)
('🕺', '🗞️', 1)
('🕺', '🤥', 1)
('👿', '🗞️', 1)
('‼️', '🗞️', 1)
('🤨', '🗞️', 2)
('🛑', '🗞️', 2)
('🚀', '🇾', 8)
('🚀', '🇪', 1)
('🧸', '🤪', 1)
('🧸', '🤡', 1)
('🧸', '‼️', 2)
('🧸', '🤨', 1)
('🧸', '🇺', 1)
('🧸', '🇸', 1)
('🧸', '👹', 1)
('🧸', '🤣', 1)
('🧸', '🧒', 1)
('🧸', '👦', 1)
('🧸', '👧', 1)
('🤡', '🧒', 1)
('🤡', '👦', 1)
('🤡', '👧', 1)
('🇺', '👹', 7)
('🇸', '👹', 10)
('👹', '🧒', 1)
('👹', '👦', 1)
('👹', '👧', 1)
('🤣', '🧒', 1)
('🤣', '👦', 1)
('🤣', '👧', 1)
('💩', '🌎', 4)
('🌎', '🤨', 2)
('🌎', '🛑', 3)
('🌎', '🚽', 1)
('🛑', '🚽', 2)
('🚽', '🙏', 16)
('🖕', '🧒🏾', 2)
('🖕', '👦🏾', 2)
('🖕', '👧🏾', 2)
('🤬', '🧒🏾', 3)
('🤬', '👦🏾', 3)
('🤬', '👧🏾', 3)
('🦹🏻♂️', '🧒🏾', 2)
('🦹🏻♂️', '👦🏾', 2)
('🦹🏻♂️', '👧🏾', 2)
('🎭', '🧒🏾', 2)
('🎭', '👦🏾', 2)
('🎭', '👧🏾', 2)
('🇮', '🧒🏾', 4)
('🇮', '👦🏾', 3)
('🇮', '👧🏾', 3)
('🇱', '🧒🏾', 4)
('🇱', '👦🏾', 3)
('🇱', '👧🏾', 3)
('🧒🏾', '👧🏾', 10)
('🧒🏾', '⚖️', 10)
('👦🏾', '👧🏾', 25)
('👦🏾', '⚖️', 10)
('👧🏾', '⚖️', 10)
('🤠', '🦹🏻♀️', 1)
('🤠', '🏚️', 1)
('🤠', '🌉', 1)
('😱', '🦹🏻♀️', 1)
('😱', '🏚️', 1)
('😱', '🌉', 1)
('🕵️♂️', '🦹🏻♀️', 1)
('🕵️♂️', '🏚️', 1)
('🕵️♂️', '🌉', 1)
('🦹🏻♂️', '🦹🏻♀️', 1)
('🦹🏻♂️', '🛣️', 1)
('🦹🏻♂️', '🌉', 1)
('🦹🏻♀️', '💣', 3)
('🦹🏻♀️', '👨👩👧👦', 1)
('🦹🏻♀️', '🏚️', 1)
('🦹🏻♀️', '🛣️', 1)
('🦹🏻♀️', '🌉', 1)
('🦹🏻♀️', '‼️', 1)
('🦹🏻♀️', '🤨', 1)
('💣', '🏚️', 3)
('💣', '🛣️', 3)
('💣', '🌉', 3)
('👨👩👧👦', '🏚️', 1)
('👨👩👧👦', '🛣️', 1)
('👨👩👧👦', '🌉', 1)
('🏚️', '🛣️', 1)
('🏚️', '🌉', 1)
('🏚️', '‼️', 3)
('🏚️', '🤨', 3)
('🛣️', '🌉', 1)
('🌉', '‼️', 1)
('🌉', '🤨', 1)
('💀', '👈', 1)
('🇾', '👈', 1)
('🤑', '🇦', 3)
('🤑', '🇫', 1)
('🇫', '🦹🏻♂️', 5)
('💀', '😴', 1)
('💰', '😴', 1)
('🎁', '🏢', 3)
('🎁', '💰', 3)
('🎁', '😱', 2)
('🎁', '🇺', 1)
('🎁', '🇸', 2)
('🎁', '‼️', 2)
('🎁', '🤨', 2)
('🎁', '🤑', 2)
('🎁', '🧐', 4)
('🎁', '🦖', 2)
('🎁', '🐊', 2)
('🎁', '🦈', 2)
('🎁', '🧛♂️', 2)
('🏢', '💰', 3)
('🏢', '😱', 1)
('🏢', '🇺', 1)
('🏢', '🇸', 1)
('🏢', '‼️', 1)
('🏢', '🤨', 1)
('🏢', '🎁', 1)
('🏢', '🏢', 1)
('🏢', '🤑', 2)
('🏢', '🧐', 2)
('🏢', '🦖', 2)
('🏢', '🐊', 2)
('🏢', '🦈', 2)
('🏢', '🧛♂️', 2)
('💰', '🎁', 1)
('💰', '🏢', 2)
('💰', '🦖', 2)
('💰', '🐊', 2)
('💰', '🦈', 2)
('💰', '🧛♂️', 3)
('😱', '🎁', 2)
('😱', '🏢', 1)
('😱', '🦖', 1)
('😱', '🐊', 1)
('😱', '🦈', 1)
('🇺', '🏢', 1)
('🇺', '🐊', 3)
('🇺', '🦈', 3)
('🇸', '🎁', 5)
('🇸', '🏢', 1)
('🇸', '🐊', 3)
('🇸', '🦈', 3)
('‼️', '🎁', 1)
('‼️', '🦖', 8)
('‼️', '🐊', 8)
('🤨', '🎁', 1)
('🤨', '🦖', 7)
('🤨', '🐊', 7)
('🤨', '🦈', 7)
('🤑', '🦖', 8)
('🤑', '🦈', 8)
('🤑', '🧛♂️', 12)
('🧐', '🦖', 4)
('🧐', '🐊', 4)
('🧐', '🦈', 5)
('🧐', '🧛♂️', 5)
('🦖', '🐊', 8)
('🦖', '🦈', 8)
('🦖', '🧛♂️', 8)
('🦖', '💰', 8)
('🐊', '🦈', 8)
('🐊', '🧛♂️', 8)
('🐊', '💰', 8)
('🦈', '🧛♂️', 8)
('🦈', '💰', 8)
('🧛♂️', '💰', 9)
('⛓️', '🤑', 4)
('⛓️', '🤪', 6)
('🤑', '⛓️', 3)
('🎖️', '❓', 1)
('🎖️', '🤔', 1)
('🎖️', '😇', 7)
('🎖️', '🤠', 4)
('🎖️', '🦹🏻♂️', 6)
('🎖️', '🇮', 7)
('🎖️', '🇱', 5)
('🎖️', '♾', 2)
('🎖️', '👁️', 2)
('🎖️', '🧠', 4)
('🎖️', '🎮', 2)
('🎖️', '😷', 2)
('❓', '👁️', 5)
('❓', '🧠', 9)
('❓', '🎮', 7)
('❓', '😷', 4)
('🤔', '🧠', 15)
